"drink_id","language","priority","drink_name","alcoholic","cocktail_or_not","category","base","place","company","cocktailType","glass","taste","color","alcohol_percentage","method_category","method_detail","image","ingredient1","ingredient2","ingredient3","ingredient4","ingredient5","ingredient6","ingredient7","ingredient8","ingredient9","ingredient10","measure1","measure2","measure3","measure4","measure5","measure6","measure7","measure8","measure9","measure10","source","reference_url","date_modified"
"148","en","TRUE","New York","Alcohol","TRUE","Cocktail","whisky","","","short","Cocktail glass","Medium sweet mouth","Orange","Strong (more than 25 degrees)","shake","Shake and pour into a cocktail glass. I narrow the orange peel.","https://www.suntory.co.jp/wnb/img/cocktail/p_new_york.gif","Bourbon Whiskey Gym Beam","lime","Grenadin syrup","sugar","","","","","","","3/4","1/4","1 / 2tsp","1 tsp","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/new_york/index.html","2018/10/11 15:06"
"158","en","TRUE","Hunter","Alcohol","TRUE","Cocktail","whisky","","","short","Cocktail glass","Medium sweet mouth","Brown (amber)","Strong (more than 25 degrees)","Steer","Steer and pour into a cocktail glass.","https://www.suntory.co.jp/wnb/img/cocktail/p_hunter.gif","Ballantyne finest (Scotch whiskey)","Healing cherry","","","","","","","","","3/4","1/4","","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/hunter/index.html","2018/10/11 15:06"
"168","en","TRUE","Bourbonera","Alcohol","TRUE","Cocktail","whisky","","","short","Cocktail glass","Medium sweet mouth","Brown (amber)","Strong (more than 25 degrees)","Steer","Steer and pour into a cocktail glass.","https://www.suntory.co.jp/wnb/img/cocktail/p_bourbonella.gif","Bourbon Whiskey Gym Beam","Dry vermouth","Orange Curacao","Grenadin syrup","","","","","","","1/2","1/4","1/4","1 dash","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/bourbonella/index.html","2018/10/11 15:06"
"178","en","TRUE","Mommy Taylor","Alcohol","TRUE","Cocktail","whisky","","","long","tumbler","Sweet mouth","Brown (amber)","usually","Build","Pour materials other than ginger ale into a tumbler with ice. Filled with cold ginger ale.","https://www.suntory.co.jp/wnb/img/cocktail/p_Mamie_Taylor.gif","Ballantyne finest (Scotch whiskey)","Fresh lemon juice","Ginger ale","","","","","","","","45 ml","20 ml","Reasonable amount","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/Mamie_Taylor/index.html","2018/10/11 15:06"
"188","en","TRUE","Manhattan","Alcohol","TRUE","Cocktail","whisky","","","short","Cocktail glass","Medium sweet mouth","Brown (amber)","Strong (more than 25 degrees)","Steer","Steer and pour into a cocktail glass. Decorate red cherries","https://www.suntory.co.jp/wnb/img/cocktail/p_manhattan.gif","Maker's Mark (Premium Bourbon)","Suite Vermouth","Aromatic Bidders","","","","","","","","3/4 amount","1/4 amount","1 dash","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/manhattan/index.html","2018/10/11 15:06"
"198","en","TRUE","Rusty Neale","Alcohol","TRUE","Cocktail","whisky","","","long","Rock glass","Sweet mouth","Brown (amber)","Strong (more than 25 degrees)","Build","Pour into the rock glass with ice and gently stir.","https://www.suntory.co.jp/wnb/img/cocktail/p_rusty_nail.gif","Ballantyne finest (Scotch whiskey)","Drambui","","","","","","","","","40 ml","20 ml","","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/rusty_nail/index.html","2018/10/11 15:06"
"208","en","TRUE","Robloy","Alcohol","TRUE","Cocktail","whisky","","","short","Cocktail glass","Medium sweet mouth","Red","Strong (more than 25 degrees)","Steer","Steer and pour into a cocktail glass. Decorate red cherries.","https://www.suntory.co.jp/wnb/img/cocktail/p_rob_roy.gif","Ballantyne finest (Scotch whiskey)","Suite Vermouth","Aromatic Bidders","","","","","","","","3/4","1/4","1 dash","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/rob_roy/index.html","2018/10/11 15:06"
"218","en","TRUE","eggnog","Alcohol","TRUE","Cocktail","whisky","","","long","goblet","Sweet mouth","Brown (amber)","usually","shake","Put the ingredients and shake. Pour into glass with ice.","https://www.suntory.co.jp/wnb/img/cocktail/p_eggnog.gif","Maker's Mark (Premium Bourbon)","White rum","Fresh cream","egg","sugar","","","","","","30 ml","15 ml","15 ml","1 piece","Reasonable amount","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/eggnog/index.html","2018/10/11 15:06"
"228","en","TRUE","cowboy","Alcohol","TRUE","Cocktail","whisky","","","short","Cocktail glass","Sweet mouth","Brown (amber)","usually","shake","Shake the ingredients and pour into a cocktail glass.","https://www.suntory.co.jp/wnb/img/cocktail/no_images.gif","Maker's Mark (Premium Bourbon)","Fresh cream","sugar","","","","","","","","40 ml","20 ml","Reasonable amount","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/cowboy/index.html","2018/10/11 15:06"
"238","en","TRUE","Kentucky coffee","Alcohol","TRUE","Cocktail","whisky","","","hot","Collins grass","Sweet mouth","Brown (amber)","usually","Build","Pour Maker's Bourbon and Cream Liqueur into Irish Coffee Grass. Add hazelnut liqueur and pour hot cup of coffee. Add a little whipped cream to the top.","https://www.suntory.co.jp/wnb/img/cocktail/p_kentucky_coffee.gif","Maker's Mark (Premium Bourbon)","Cream liqueur","Hazelnut syrup","Hot coffee","Fresh cream","","","","","","30 ml","30 ml","A small amount","Reasonable amount","Reasonable amount","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/kentucky_coffee/index.html","2018/10/11 15:06"
"248","en","TRUE","Tamayura (Tamayura)","Alcohol","TRUE","Cocktail","whisky","","","short","Cocktail glass","Medium sweet mouth","Green","usually","shake","Shake and pour into a cocktail glass. Black olives, lime peels, appleshells, grapefruit peels, raisins branches.","https://www.suntory.co.jp/wnb/img/cocktail/p_tamayura.gif","Hibiki 12 years","Hermes Green Tea","Mozart White","Fresh cream","","","","","","","30 ml","15 ml","10 ml,","5 ml","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/tamayura/index.html","2018/10/11 15:06"
"258","en","TRUE","Bourbon sour","Alcohol","TRUE","Cocktail","whisky","","","short","Rock glass","Sweet mouth","Transparent","usually","shake","Shake the maker's mark, lemon juice, sugar syrup with ice and pour it into the glass. Add lemon slices and decorate cherries on top.","https://www.suntory.co.jp/wnb/img/cocktail/p_bourbon_sour.gif","Maker's Mark (Premium Bourbon)","Fresh lemon juice","Sugar Syrup","Lemon slice","Red cherry","","","","","","45 ml","20 ml","5 ml","Reasonable amount","Reasonable amount","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/bourbon_sour/index.html","2018/10/11 15:06"
"268","en","TRUE","Bourbon back","Alcohol","TRUE","Cocktail","whisky","","","long","Collins grass","Medium sweet mouth","Transparent","usually","Build","Put ice in a large glass. Pour Maker's Mark and pour ginger ale on top. Lightly mix once. It is delicious even if you decorate Orange Slice or Lime Wedge as you like.","https://www.suntory.co.jp/wnb/img/cocktail/p_bourbon_buck.gif","Maker's Mark (Premium Bourbon)","Ginger ale","","","","","","","","","30 ml","Reasonable amount","","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/bourbon_buck/index.html","2018/10/11 15:06"
"278","en","TRUE","Mint Julep","Alcohol","TRUE","Cocktail","whisky","","","long","Collins grass","Sweet mouth","Transparent","usually","Build","Put the gum syrup, fresh mint in the jurop cup and tap lightly at the tip of the bar spoon. Pour Maker's Mark. While steering, put crushed ice in 2 to 3 times. Finally decorate mint with crushed ice as a mountain.","https://www.suntory.co.jp/wnb/img/cocktail/p_mint_julep.gif","Maker's Mark (Premium Bourbon)","soda","gum syrup","mint","","","","","","","45 ml","20 ml","15 ml","5 g","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/mint_julep/index.html","2018/10/11 15:06"
"288","en","TRUE","Maker's Mark Highball","Alcohol","TRUE","Cocktail","whisky","","","long","tumbler","Sweet mouth","Transparent","usually","Steer","Pour a maker's mark into a tumbler with ice and add soda water. Approximately 1 pass bar spoon up and down. Soda 3.5 is recommended for whiskey 1. Orange slice as you like.","https://www.suntory.co.jp/wnb/img/cocktail/p_makersmark_highball.gif","Maker's Mark (Premium Bourbon)","soda","","","","","","","","","30 ml","Reasonable amount","","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/makersmark_highball/index.html","2018/10/11 15:06"
"298","en","TRUE","Red Cattleya","Alcohol","TRUE","Cocktail","whisky","","","short","Cocktail glass","Medium sweet mouth","Red","usually","shake","Shake and pour into a cocktail glass. Grapefruit white peel, mint leaves, red cherry decorate.","https://www.suntory.co.jp/wnb/img/cocktail/p_red_cattleya.gif","Maker's Mark (Premium Bourbon)","Ruge Cream de Strawberry","Disarrono Amaretto","Fresh lime juice","","","","","","","20 ml","20 ml","15 ml","5 ml","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/red_cattleya/index.html","2018/10/11 15:06"
"308","en","TRUE","The Premium Malts Aroma Ale","Alcohol","FALSE","beer","Ale beer","Japan","Suntory","None","Other","Mouth effect","gold","Weak (less than 8 degrees)","","","https://images-na.ssl-images-amazon.com/images/I/61QY9n7gt1L._SL1000_.jpg","malt","hop","","","","","","","","","","","","","","","","","","","","",""
"318","en","TRUE","The Mortz","Alcohol","FALSE","beer","Lager Beer","Japan","Suntory","None","Other","Dry Spicy Dry","gold","Weak (less than 8 degrees)","","","https://images-na.ssl-images-amazon.com/images/I/61KpbPLllFL._SL1000_.jpg","malt","hop","","","","","","","","","","","","","","","","","","","","",""
"328","en","TRUE","Suntory All Free","nonAlcohol","FALSE","beer","non-alcoholic beer","Japan","Suntory","None","Other","None","gold","Weak (less than 8 degrees)","","","http://sbssupport.jp/news/2014/20140717_01/index.files/img/pic01.jpg","malt","hop","","","","","","","","","","","","","","","","","","","","",""
"338","en","TRUE","Hachihamaama","Alcohol","FALSE","Sake","Jun Rin Ginjo","Niigata Prefecture","Hakkai brewing","None","Other","Medium Dry","None","usually","","","https://oisiso.com/imagess_3/sake_hkisn.gif","Rice","Rice koji","","","","","","","","","Mill polishing ratio 50%","None","","","","","","","","","","",""
"348","en","TRUE","A festival","Alcohol","FALSE","Sake","Fireworks for firing","Yamaguchi Prefecture","Asahi Shuzo","None","Other","spicy","None","usually","","","https://oisiso.com/imagess_2/sake/dassai.gif","Rice","Rice koji","","","","","","","","","Mill polishing ratio 50%","None","","","","","","","","","","",""
"358","en","TRUE","Beam High","Alcohol","TRUE","Highball","None","","","None","Other","None","None","Weak (less than 8 degrees)","","","https://uds.gnst.jp/rest/img/6f7gh4fm0000/s_0qqp.jpg?t=1536717353","whisky","soda","","","","","","","","","","","","","","","","","","","","",""
"368","en","TRUE","Beam high ginger","Alcohol","TRUE","Highball","None","","","None","Other","None","None","Weak (less than 8 degrees)","","","https://gourmet.suntory.co.jp/contents/beamhighball/img/about-jimbeam-img1.png","whisky","Ginger ale","","","","","","","","","","","","","","","","","","","","",""
"378","en","TRUE","Beam high coke","Alcohol","TRUE","Highball","None","","","None","Other","None","None","Weak (less than 8 degrees)","","","https://tblg.k-img.com/restaurant/images/Rvw/59802/640x640_rect_59802695.jpg","whisky","Cola","","","","","","","","","","","","","","","","","","","","",""
"388","en","TRUE","Mitsuki","Alcohol","FALSE","Shochu","None","","Suntory","None","Other","None","None","usually","","","https://www.suntory.co.jp/products/pimg/25GZ_R1_20111227.jpg?_x=135&_y=350","","","","","","","","","","","","","","","","","","","","","","",""
"398","en","TRUE","Kirishima","Alcohol","FALSE","Shochu","Shochu","Miyazaki","Kirishima Shuzo","None","Other","None","None","usually","","","http://www.kirishima.co.jp/products/imo/images/kuro-kirishima_img_01.jpg","Sweet potato","Rice koji","","","","","","","","","","","","","","","","","","","","",""
"408","en","TRUE","Sato wheat","Alcohol","FALSE","Shochu","Wheat distilled spirit","Kagoshima prefecture","Sato Shuzo","None","Other","None","None","Strong (more than 25 degrees)","","","https://images-na.ssl-images-amazon.com/images/I/51hhyuQxq8L._SL1066_.jpg","wheat","Wheat bran","","","","","","","","","","","","","","","","","","","","",""
"418","en","TRUE","White wine","Alcohol","FALSE","wine","Still wine","","","None","Other","None","None","usually","","","","","","","","","","","","","","","","","","","","","","","","","",""
"428","en","TRUE","Red wine","Alcohol","FALSE","wine","Still wine","","","None","Other","None","None","usually","","","","","","","","","","","","","","","","","","","","","","","","","",""
"438","en","TRUE","sangria","Alcohol","FALSE","wine","Flavored wine","","","None","Other","None","None","usually","","","","wine","fruits","","","","","","","","","","","","","","","","","","","","",""
"448","en","TRUE","Nishi Kōme plum wine from Kishu","Alcohol","FALSE","Fruit wine","Plum wine","Japan","Suntory","None","Other","None","None","usually","","","","Plum (domestic)","Spirit","Brandy","Sugar","","","","","","","","","","","","","","","","","","",""
"458","en","TRUE","Yuzu from Tokushima","Alcohol","FALSE","Fruit wine","Yuzu","Japan","Suntory","None","Other","None","None","usually","","","","liqueur","","","","","","","","","","","","","","","","","","","","","",""
"468","en","TRUE","Lemon sour","Alcohol","TRUE","sour","None","","","None","Other","None","None","Weak (less than 8 degrees)","","","","Shochu","soda","Lemon juice","syrup","","","","","","","","","","","","","","","","","","",""
"478","en","TRUE","Grapefruit sour","Alcohol","TRUE","sour","None","","","None","Other","None","None","Weak (less than 8 degrees)","","","","Shochu","soda","Grapefruit juice","syrup","","","","","","","","","","","","","","","","","","",""
"488","en","TRUE","Yuzu Sour","Alcohol","TRUE","sour","None","","","None","Other","None","None","Weak (less than 8 degrees)","","","","Shochu","soda","Yuzu juice","syrup","","","","","","","","","","","","","","","","","","",""
"498","en","TRUE","Oolong Tea","nonAlcohol","FALSE","Soft drink","None","","","None","Other","None","None","Weak (less than 8 degrees)","","","","","","","","","","","","","","","","","","","","","","","","","",""
"508","en","TRUE","Orange juice","nonAlcohol","FALSE","Soft drink","None","","","None","Other","None","None","Weak (less than 8 degrees)","","","","","","","","","","","","","","","","","","","","","","","","","",""
"518","en","TRUE","Ginger ale","nonAlcohol","FALSE","Soft drink","None","","","None","Other","None","None","Weak (less than 8 degrees)","","","","","","","","","","","","","","","","","","","","","","","","","",""
"528","en","TRUE","Cola","nonAlcohol","FALSE","Soft drink","None","","","None","Other","None","None","Weak (less than 8 degrees)","","","","","","","","","","","","","","","","","","","","","","","","","",""
"538","en","TRUE","Calpis","nonAlcohol","FALSE","Soft drink","None","","","None","Other","None","None","Weak (less than 8 degrees)","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","en","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","en","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","en","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","en","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","en","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
